longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Final_Prediction
-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,4.7875,INLAND,152612.39
-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,<1H OCEAN,186418.36
-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,INLAND,127037.914
-118.21,34.05,45.0,2146.0,607.0,2868.0,625.0,2.121,<1H OCEAN,146427.06
-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,INLAND,95421.92
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,NEAR BAY,368976.0
-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,<1H OCEAN,286170.78
-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,<1H OCEAN,119693.84
-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,NEAR OCEAN,212978.61
-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,<1H OCEAN,265048.03
-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,NEAR OCEAN,202913.23
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,INLAND,147090.95
-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,INLAND,113415.36
-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,NEAR OCEAN,93561.63
-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,<1H OCEAN,185204.77
-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,<1H OCEAN,172897.11
-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,NEAR BAY,302186.78
-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,INLAND,267095.34
-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,INLAND,80918.25
-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,NEAR BAY,272585.34
-122.53,37.97,52.0,1560.0,451.0,700.0,419.0,2.5125,NEAR BAY,286525.44
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,NEAR BAY,101147.36
-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667,INLAND,111811.73
-117.98,33.68,24.0,4177.0,,1704.0,606.0,6.2473,<1H OCEAN,309306.22
-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,NEAR BAY,192420.25
-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,<1H OCEAN,274011.62
-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,INLAND,91654.15
-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,INLAND,132747.38
-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,<1H OCEAN,185927.53
-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,INLAND,213426.47
-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,<1H OCEAN,314499.88
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND,285234.94
-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,<1H OCEAN,196667.0
-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,INLAND,177043.4
-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,INLAND,86612.625
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,INLAND,61035.19
-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,<1H OCEAN,488604.25
-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,<1H OCEAN,128415.68
-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,NEAR OCEAN,225369.45
-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,NEAR OCEAN,328524.53
-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,INLAND,46055.42
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,NEAR BAY,123236.36
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,NEAR OCEAN,364960.2
-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,INLAND,89275.33
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,INLAND,52956.39
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,<1H OCEAN,229617.81
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,NEAR OCEAN,255372.84
-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,INLAND,143288.19
-117.29,34.12,47.0,1648.0,432.0,1308.0,385.0,1.2069,INLAND,59867.52
-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,<1H OCEAN,236756.84
-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,INLAND,108995.4
-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,<1H OCEAN,202343.08
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,INLAND,54273.23
-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,<1H OCEAN,226150.17
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,INLAND,117043.086
-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,NEAR OCEAN,166938.1
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,<1H OCEAN,296597.5
-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,NEAR BAY,322003.6
-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,NEAR OCEAN,320937.97
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,<1H OCEAN,127341.62
-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,<1H OCEAN,267238.6
-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,<1H OCEAN,171539.44
-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,<1H OCEAN,258514.4
-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,NEAR BAY,337190.8
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,NEAR BAY,409166.2
-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,<1H OCEAN,286500.12
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,INLAND,110847.586
-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,NEAR OCEAN,109208.58
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,<1H OCEAN,260974.06
-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,NEAR BAY,331862.22
-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,INLAND,131911.16
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,INLAND,138082.67
-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,<1H OCEAN,318754.88
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,INLAND,81541.12
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,<1H OCEAN,446169.38
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,INLAND,141719.56
-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,<1H OCEAN,404874.0
-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,NEAR OCEAN,224309.81
-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,<1H OCEAN,139434.92
-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,<1H OCEAN,232576.38
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,<1H OCEAN,196758.38
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,<1H OCEAN,275909.6
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,<1H OCEAN,119726.44
-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,<1H OCEAN,121487.91
-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,INLAND,194937.23
-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,<1H OCEAN,223482.92
-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,INLAND,101437.15
-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,INLAND,274435.84
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,<1H OCEAN,169805.55
-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,<1H OCEAN,105519.53
-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,INLAND,209987.31
-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,<1H OCEAN,155269.39
-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,INLAND,125112.02
-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,NEAR BAY,351594.9
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,NEAR BAY,303653.84
-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,INLAND,377736.97
-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,<1H OCEAN,330734.28
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,INLAND,47265.867
-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,<1H OCEAN,101936.79
-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,<1H OCEAN,282255.62
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,NEAR OCEAN,247330.77
-118.87,34.2,26.0,1924.0,245.0,775.0,244.0,7.001,<1H OCEAN,366822.62
-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,NEAR OCEAN,262814.75
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,NEAR OCEAN,337533.84
-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,<1H OCEAN,306835.03
-122.72,38.45,41.0,1743.0,373.0,780.0,357.0,3.1467,<1H OCEAN,208337.52
-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,<1H OCEAN,204540.52
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,INLAND,179955.75
-119.19,34.22,26.0,3175.0,736.0,2460.0,775.0,3.125,NEAR OCEAN,188353.39
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,INLAND,130162.06
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,INLAND,89317.36
-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,NEAR OCEAN,315491.44
-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,<1H OCEAN,274372.78
-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,INLAND,136522.28
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,<1H OCEAN,240826.45
-117.13,32.96,15.0,2267.0,292.0,1180.0,289.0,6.712,<1H OCEAN,273161.53
-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,INLAND,40877.133
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,NEAR BAY,160911.11
-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,INLAND,103079.0
-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,NEAR OCEAN,321873.53
-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,<1H OCEAN,252268.55
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,<1H OCEAN,194177.19
-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,<1H OCEAN,199792.81
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,NEAR OCEAN,142569.12
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,NEAR BAY,359044.3
-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,<1H OCEAN,161949.38
-118.23,34.09,41.0,438.0,201.0,690.0,161.0,2.0476,<1H OCEAN,141063.22
-118.2,33.94,44.0,1413.0,298.0,1200.0,307.0,3.5125,<1H OCEAN,137698.47
-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,<1H OCEAN,353430.66
-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,<1H OCEAN,143262.6
-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,<1H OCEAN,209765.33
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,<1H OCEAN,166055.3
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,NEAR OCEAN,553087.56
-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,<1H OCEAN,183196.06
-122.36,37.92,52.0,215.0,41.0,126.0,43.0,1.3929,NEAR BAY,142207.48
-118.44,34.18,36.0,2077.0,496.0,1206.0,528.0,2.2326,<1H OCEAN,207850.72
-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,<1H OCEAN,443105.94
-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,NEAR BAY,130125.11
-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,NEAR OCEAN,140948.5
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,INLAND,60824.188
-124.16,40.78,50.0,2285.0,403.0,837.0,353.0,2.5417,NEAR OCEAN,92521.37
-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,<1H OCEAN,385722.78
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,NEAR BAY,397987.4
-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,INLAND,177728.88
-122.59,38.43,20.0,2791.0,546.0,785.0,512.0,3.4561,<1H OCEAN,227844.66
-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,<1H OCEAN,289834.12
-117.96,33.87,35.0,1972.0,367.0,1152.0,356.0,3.7222,<1H OCEAN,186300.62
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,<1H OCEAN,130229.695
-122.0,38.36,34.0,2735.0,539.0,1390.0,491.0,2.7262,INLAND,116642.37
-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,NEAR OCEAN,127729.39
-121.78,37.68,17.0,3112.0,872.0,1392.0,680.0,3.0222,INLAND,172896.86
-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,INLAND,140128.92
-117.72,33.61,26.0,2033.0,463.0,618.0,450.0,2.5685,<1H OCEAN,175406.58
-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713,INLAND,81729.164
-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,INLAND,96993.79
-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,NEAR OCEAN,361397.94
-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,<1H OCEAN,191886.2
-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,NEAR OCEAN,282089.7
-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,<1H OCEAN,129349.58
-118.02,33.84,35.0,3473.0,563.0,2091.0,580.0,4.4821,<1H OCEAN,198453.08
-117.31,34.04,5.0,2785.0,577.0,1310.0,536.0,3.39,INLAND,119404.89
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,<1H OCEAN,194065.38
-119.2,34.26,25.0,2203.0,367.0,1194.0,377.0,5.4087,NEAR OCEAN,262843.84
-117.99,33.84,31.0,2982.0,547.0,1895.0,570.0,4.9115,<1H OCEAN,207514.56
-118.2,34.13,52.0,2035.0,459.0,2589.0,438.0,3.5349,<1H OCEAN,179251.11
-121.85,36.6,41.0,3138.0,717.0,1890.0,642.0,2.4864,<1H OCEAN,165658.89
-118.11,34.08,42.0,3172.0,644.0,1829.0,642.0,3.3966,<1H OCEAN,220544.67
-117.97,33.83,16.0,2035.0,564.0,1118.0,503.0,3.2546,<1H OCEAN,206485.11
-117.15,32.76,37.0,1921.0,502.0,811.0,472.0,2.75,NEAR OCEAN,202526.55
-117.81,33.66,20.0,2851.0,490.0,1192.0,463.0,5.8752,<1H OCEAN,308594.97
-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,<1H OCEAN,150868.03
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,NEAR BAY,136176.69
-119.78,36.8,34.0,3426.0,623.0,1938.0,647.0,2.8994,INLAND,63636.254
-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,NEAR BAY,285728.22
-118.89,34.22,20.0,3878.0,665.0,1651.0,591.0,5.5402,<1H OCEAN,292572.0
-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227,NEAR OCEAN,66097.055
-120.96,37.67,17.0,2434.0,511.0,1558.0,546.0,2.9219,INLAND,121530.79
-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0,NEAR BAY,278125.22
-121.62,39.15,36.0,2321.0,455.0,1168.0,489.0,3.0962,INLAND,85226.92
-116.54,33.87,16.0,3648.0,1035.0,1687.0,581.0,1.9167,INLAND,96216.33
-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,<1H OCEAN,281635.62
-118.14,33.79,23.0,2573.0,688.0,1478.0,604.0,3.4833,NEAR OCEAN,237999.31
-117.96,33.85,35.0,1175.0,191.0,568.0,186.0,4.125,<1H OCEAN,211580.0
-118.05,33.83,24.0,4316.0,678.0,2286.0,665.0,5.7018,<1H OCEAN,248993.58
-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,NEAR BAY,426405.53
-117.95,34.09,18.0,1179.0,324.0,1296.0,331.0,2.851,<1H OCEAN,160762.17
-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,4.8494,INLAND,102253.65
-118.22,34.14,52.0,2298.0,406.0,1203.0,387.0,5.5291,<1H OCEAN,319707.28
-118.38,34.04,45.0,767.0,130.0,254.0,118.0,6.2895,<1H OCEAN,460408.2
-118.09,33.89,42.0,991.0,,717.0,219.0,4.0926,<1H OCEAN,187588.97
-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,INLAND,130512.2
-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,<1H OCEAN,263522.8
-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316,INLAND,164755.53
-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,NEAR BAY,183562.5
-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,NEAR OCEAN,346742.2
-117.3,33.07,16.0,3147.0,765.0,2165.0,690.0,3.5585,NEAR OCEAN,193048.77
-122.49,37.59,35.0,2683.0,475.0,1498.0,484.0,5.1282,NEAR OCEAN,334810.34
-118.31,34.05,40.0,1667.0,365.0,1161.0,384.0,3.1406,<1H OCEAN,216305.47
-118.42,34.0,45.0,1807.0,355.0,883.0,371.0,5.0357,<1H OCEAN,360300.8
-122.02,37.59,18.0,1165.0,333.0,855.0,319.0,3.6923,NEAR BAY,213181.7
-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,INLAND,156400.47
-124.15,40.78,41.0,2127.0,358.0,911.0,349.0,3.1711,NEAR OCEAN,96119.18
-119.29,34.44,34.0,4314.0,878.0,2361.0,831.0,3.2279,NEAR OCEAN,228777.36
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,NEAR BAY,194268.48
-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375,INLAND,139553.9
-117.99,34.06,32.0,2491.0,616.0,2660.0,595.0,2.564,INLAND,139051.72
-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,NEAR BAY,179659.03
-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,<1H OCEAN,276674.1
-121.82,37.73,47.0,127.0,23.0,51.0,21.0,4.3472,INLAND,94040.04
-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739,NEAR BAY,216649.06
-122.7,38.45,39.0,2015.0,335.0,640.0,315.0,4.1734,<1H OCEAN,276184.4
-117.31,34.14,44.0,1487.0,273.0,972.0,281.0,3.2292,INLAND,92722.2
-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784,INLAND,148660.78
-121.99,38.27,16.0,4138.0,758.0,1762.0,723.0,3.1979,INLAND,144001.94
-118.22,33.92,32.0,1263.0,333.0,1789.0,346.0,1.9957,<1H OCEAN,119340.49
-117.92,34.06,35.0,2894.0,467.0,1420.0,479.0,5.184,<1H OCEAN,226921.02
-119.85,36.97,13.0,2872.0,477.0,1607.0,481.0,4.475,INLAND,109201.29
-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074,<1H OCEAN,188263.05
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,<1H OCEAN,116284.79
-118.48,34.04,49.0,3780.0,741.0,1435.0,690.0,4.3158,<1H OCEAN,450123.97
-117.99,33.84,34.0,2079.0,343.0,1379.0,352.0,5.103,<1H OCEAN,209649.22
-121.25,39.17,9.0,999.0,189.0,411.0,176.0,2.125,INLAND,107615.57
-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646,NEAR OCEAN,142275.39
-121.29,37.97,52.0,2995.0,555.0,1392.0,503.0,1.7794,INLAND,72523.26
-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,INLAND,148786.52
-118.29,33.99,43.0,1902.0,398.0,1153.0,363.0,1.9375,<1H OCEAN,114163.38
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,INLAND,118293.57
-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,<1H OCEAN,311528.78
-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3.0481,NEAR OCEAN,170194.25
-118.14,34.01,46.0,1746.0,447.0,1296.0,392.0,2.3929,<1H OCEAN,141123.06
-122.34,37.59,44.0,1395.0,269.0,736.0,288.0,5.6206,NEAR OCEAN,399038.16
-121.8,37.69,17.0,3956.0,639.0,2222.0,662.0,5.4324,INLAND,224600.72
-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,NEAR BAY,322776.72
-122.22,38.1,38.0,931.0,181.0,566.0,207.0,3.0221,NEAR BAY,144210.98
-118.04,34.1,39.0,2302.0,412.0,1590.0,406.0,4.8017,INLAND,256403.6
-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,NEAR OCEAN,171398.03
-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,<1H OCEAN,347342.06
-119.12,36.05,27.0,1575.0,321.0,1063.0,317.0,2.1477,INLAND,55480.3
-118.11,33.75,24.0,1608.0,314.0,592.0,314.0,5.0926,NEAR OCEAN,396609.84
-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,<1H OCEAN,430637.62
-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,<1H OCEAN,312376.9
-122.04,37.35,28.0,3250.0,485.0,1328.0,473.0,7.4729,<1H OCEAN,431979.6
-121.99,37.36,32.0,1754.0,324.0,917.0,330.0,4.6761,<1H OCEAN,249943.22
-117.39,34.04,27.0,2919.0,549.0,1841.0,564.0,2.8682,INLAND,108056.766
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,NEAR BAY,197680.22
-121.54,38.58,30.0,4648.0,1252.0,2524.0,1089.0,1.3177,INLAND,105618.836
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,<1H OCEAN,136494.2
-117.87,33.83,27.0,2287.0,,1140.0,351.0,5.6163,<1H OCEAN,268924.9
-118.17,34.03,31.0,1014.0,252.0,1064.0,247.0,2.4167,<1H OCEAN,146350.3
-121.24,38.78,11.0,1851.0,352.0,1049.0,369.0,3.5288,INLAND,132601.86
-118.13,34.13,39.0,2099.0,397.0,1500.0,380.0,4.8304,<1H OCEAN,233923.39
-117.09,32.76,29.0,1650.0,496.0,882.0,445.0,2.2287,NEAR OCEAN,160990.3
-120.84,35.32,17.0,4197.0,802.0,1656.0,732.0,3.526,NEAR OCEAN,276727.4
-121.85,37.26,16.0,2312.0,303.0,1158.0,295.0,7.4323,<1H OCEAN,338736.5
-117.18,32.95,4.0,19001.0,2688.0,8980.0,2441.0,6.3237,<1H OCEAN,298045.53
-116.45,33.8,9.0,5534.0,1206.0,2283.0,1008.0,3.6161,INLAND,152203.4
-117.25,33.0,14.0,2518.0,458.0,931.0,414.0,5.8393,NEAR OCEAN,313002.25
-122.13,37.68,43.0,1676.0,340.0,924.0,328.0,3.6,NEAR BAY,164022.45
-121.94,37.34,42.0,2174.0,420.0,1304.0,464.0,3.1429,<1H OCEAN,208771.72
-121.86,37.66,22.0,3634.0,664.0,1699.0,640.0,4.1597,INLAND,211986.92
-117.76,34.06,30.0,1700.0,504.0,1719.0,459.0,2.227,INLAND,121775.445
-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837,NEAR OCEAN,148856.98
-124.01,40.97,21.0,1513.0,319.0,943.0,301.0,3.538,<1H OCEAN,97444.63
-122.94,38.49,37.0,3169.0,719.0,777.0,344.0,2.7072,<1H OCEAN,162763.14
-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,NEAR OCEAN,175173.6
-117.59,34.02,14.0,1463.0,261.0,881.0,245.0,4.7857,INLAND,159161.11
-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,NEAR BAY,423553.97
-122.44,37.75,52.0,3114.0,637.0,1144.0,591.0,4.0,NEAR BAY,376869.38
-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824,<1H OCEAN,92373.97
-117.15,32.72,51.0,1321.0,,781.0,499.0,1.3071,NEAR OCEAN,221232.73
-122.43,37.72,50.0,2912.0,562.0,1989.0,537.0,3.6667,NEAR BAY,248602.38
-117.86,34.24,52.0,803.0,267.0,628.0,225.0,4.1932,INLAND,164196.84
-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,INLAND,235545.56
-118.67,34.27,15.0,3221.0,659.0,1390.0,607.0,3.5313,<1H OCEAN,208154.14
-118.32,34.09,44.0,2666.0,,2297.0,726.0,1.676,<1H OCEAN,198272.25
-122.2,37.88,36.0,1065.0,160.0,398.0,155.0,7.7736,NEAR BAY,427039.97
-117.07,32.69,29.0,1429.0,293.0,1091.0,317.0,3.4609,NEAR OCEAN,122435.95
-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417,INLAND,109365.586
-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,5.749,<1H OCEAN,232919.03
-118.54,34.22,34.0,2193.0,513.0,1299.0,497.0,3.6187,<1H OCEAN,230558.25
-121.84,37.66,13.0,13182.0,2074.0,4847.0,1950.0,5.6417,INLAND,264280.56
-119.69,36.38,25.0,1688.0,302.0,879.0,277.0,3.3214,INLAND,90467.68
-118.11,33.92,32.0,1016.0,190.0,729.0,177.0,4.3,<1H OCEAN,171898.23
-120.69,36.84,18.0,902.0,195.0,771.0,174.0,2.2083,INLAND,95988.77
-118.23,33.76,21.0,49.0,14.0,29.0,16.0,5.0,NEAR OCEAN,345394.72
-122.27,37.78,45.0,1169.0,263.0,723.0,286.0,3.9444,NEAR BAY,180655.77
-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,<1H OCEAN,265568.2
-117.18,32.69,37.0,3112.0,716.0,1304.0,674.0,3.2121,NEAR OCEAN,272175.44
